my_id,ID,nr-ahr,nr-ar-lbd,nr-aromatase,nr-ar,nr-er-lbd,nr-er,nr-ppar-gamma,sr-are,sr-atad5,sr-hse,sr-mmp,sr-p53,smiles
116400,NCGC00256369-01,0,0,0,0,0,1,0,0,0,0,0,0,ClCC(Cl)CCl
153822,NCGC00257896-01,0,0,0,0,0,0,0,0,0,0,0,0,OCC(Cl)CCl
153075,NCGC00254123-01,0,0,0,0,0,0,0,0,0,0,0,0,OC(CCl)CCl
116423,NCGC00255050-01,0,0,0,0,0,0,0,0,0,0,0,0,ClCC=O
116412,NCGC00255223-01,0,0,0,0,0,0,0,1,0,0,0,0,ClCC1=CC(C=C)=CC=C1
116415,NCGC00257820-01,0,0,0,0,0,0,0,0,0,0,0,0,ClCC1=CC=CC=C1
116425,NCGC00257316-01,0,0,0,0,0,0,0,0,0,0,0,0,ClCCC#N
116435,NCGC00255999-01,0,0,0,0,0,0,0,0,0,0,0,0,ClCCCCCCCl
116438,NCGC00258692-01,0,0,0,0,0,0,0,0,0,0,0,0,ClCCCCl
116471,NCGC00260075-01,0,0,0,0,0,0,0,0,0,0,0,0,ClCCl
116460,NCGC00259623-01,0,0,0,0,0,0,0,0,0,0,0,0,ClCCOCCCl
116460,NCGC00254256-01,0,0,0,0,0,0,0,0,0,0,0,0,ClCCOCCCl
116464,NCGC00258806-01,0,0,0,0,0,0,0,0,0,0,0,0,ClCCOP(=O)(OCCCl)OCCCl
116475,NCGC00258394-01,0,0,0,0,0,1,0,0,0,0,0,0,ClCOCCl
116521,NCGC00254761-01,0,0,0,0,0,0,0,0,0,0,0,0,ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O
68691,NCGC00260111-01,0,0,0,0,0,0,0,0,0,0,0,0,COP(Cl)(=S)OC
116529,NCGC00257120-01,0,0,0,0,0,0,0,0,0,0,0,0,ClP(Cl)C1=CC=CC=C1
56372,NCGC00255139-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)N=NC1=CC=CC=C1
60064,NCGC00259282-01,0,0,0,0,0,0,0,0,0,0,0,0,CNC(=S)N(C)C
55563,NCGC00256211-01,0,0,0,0,0,1,0,0,0,0,0,0,CN(C)C(C)(C)CO
55583,NCGC00258886-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)C(Cl)=O
55583,NCGC00254074-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)C(Cl)=O
55715,NCGC00254093-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)C=O
55623,NCGC00257546-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)C1=CC=NC=C1
55624,NCGC00260330-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
55626,NCGC00259214-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C
55626,NCGC00254651-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C
60134,NCGC00255252-01,0,0,0,0,0,0,0,0,0,0,0,0,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O
30185,NCGC00257196-01,0,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCCN(C)C
30160,NCGC00260286-01,0,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCCCCN(C)C
30072,NCGC00260539-01,0,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCCCCCCN(C)C
55866,NCGC00258535-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)CCCCCCN(C)C
19099,NCGC00256209-01,0,0,0,0,0,0,0,0,0,0,0,0,CC(O)CN(CCCN(C)C)CCCN(C)C
55959,NCGC00256178-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)CCCNCCC#N
55962,NCGC00256130-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)CCCNCCCN(C)C
56037,NCGC00256033-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)CCN(C)CCO
56200,NCGC00259243-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)CCOC(=O)C(C)=C
56222,NCGC00257033-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)CCOCCN(C)C
56223,NCGC00256113-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)CCOCCN(C)CCO
56224,NCGC00257797-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C)CCOCCO
57271,NCGC00256070-01,0,0,0,0,0,0,0,0,0,0,0,0,CN(C1CCCCC1)C2CCCCC2
30381,NCGC00254290-01,0,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCN(C)CCCCCCCC
42847,NCGC00256477-01,0,0,0,0,0,0,0,0,0,0,0,0,CCOC(=O)N(C)N=O
58420,NCGC00256177-01,0,0,0,0,0,0,0,0,0,0,0,0,CN1C(O)C(O)N(C)C1=O
58303,NCGC00257785-01,0,0,0,0,0,0,0,0,0,0,0,0,CN1C(=O)OC(C)(C)C1=O
58741,NCGC00255880-01,0,0,0,0,0,0,0,0,0,0,0,0,CN1CCCC1
59273,NCGC00257448-01,0,0,0,0,0,0,0,0,0,0,0,0,CN1CCOCC1
59450,NCGC00254396-01,0,0,0,0,0,0,0,0,0,0,0,0,CN1[C@@H](CCC1=O)C2=CN=CC=C2
59635,NCGC00255288-01,0,0,0,0,0,0,0,0,0,0,0,0,CNC
60160,NCGC00257852-01,0,0,0,0,0,0,0,0,0,0,0,0,CNC1=CC=CC=C1
60241,NCGC00254915-01,0,0,0,0,0,0,0,0,0,0,0,0,CNCCO
60573,NCGC00260072-01,0,0,0,0,0,0,0,0,0,0,0,0,CO
68849,NCGC00256013-01,0,0,0,0,0,0,0,0,0,0,0,0,CO[Si](C)(OC)C1=CC=CC=C1
34757,NCGC00254853-01,0,0,0,0,0,0,0,0,0,0,0,0,CCC[Si](OC)(OC)OC
68853,NCGC00257922-01,0,0,0,0,0,0,0,0,0,0,0,0,CO[Si](CCCNCCC[Si](OC)(OC)OC)(OC)OC
68854,NCGC00256996-01,0,0,0,0,0,0,0,0,0,0,0,0,CO[Si](CCCNCCN)(OC)OC
68858,NCGC00255480-01,0,0,0,0,0,0,0,0,0,0,0,0,CO[Si](OC)(OC)C1=CC=CC=C1
68851,NCGC00256169-01,0,0,0,0,0,0,0,0,0,0,0,0,CO[Si](CCCN1C(=O)N(CCC[Si](OC)(OC)OC)C(=O)N(CCC[Si](OC)(OC)OC)C1=O)(OC)OC
63431,NCGC00258031-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)[C@H]1CC[C@@H](CC1)C(=O)OC
61870,NCGC00256621-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C1=CC=C(C(=O)OC)C(=C1)C(=O)OC
61873,NCGC00258543-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C1=CC=C(C=C1)C(O)=O
61872,NCGC00254036-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C1=CC=C(C=C1)C(=O)OC
61851,NCGC00257185-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C1=CC(=CC=C1)C(=O)OC
61878,NCGC00259381-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C1=CC=CC=C1
61553,NCGC00257351-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C1=C(C)C=CC=C1
61738,NCGC00254641-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C1=C(C=CC=C1)C(O)=O
61902,NCGC00255708-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C1=CN=CC=C1
29349,NCGC00257324-01,0,0,0,0,0,0,0,0,0,0,0,0,CCCCCC1C(CC(=O)OC)CCC1=O
62377,NCGC00254517-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)CCC(=O)OC
62479,NCGC00257115-01,0,0,0,0,0,1,0,0,0,0,0,0,COC(=O)CCSCCC(=O)OC
65791,NCGC00255165-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(C(O)=O)C1=CC=CC=C1
65820,NCGC00256762-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(CC(C)CCCC(C)(C)O)OC
65879,NCGC00256696-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(OC)C(C)C1=CC=CC=C1
65886,NCGC00257616-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(OC)OC
66166,NCGC00258908-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=C(Cl)C=CC(Cl)=C1C(O)=O
66359,NCGC00256727-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC(Br)=CC=C1
66362,NCGC00256877-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC(C)=CC=C1C(C)C
66544,NCGC00255778-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=CC(C=O)=C1
66155,NCGC00260026-01,1,0,0,0,0,0,0,0,0,0,0,0,COC1=C(C=CC(=C1)C2=CC(OC)=C(C=C2)N=C=O)N=C=O
66474,NCGC00254085-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(CC=C)C=C1OC
34049,NCGC00183027-01,0,0,0,0,0,0,0,0,0,0,0,0,CCCOC(=O)CC1=CC(OC)=C(OCC(=O)N(CC)CC)C=C1
66374,NCGC00258505-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC(Cl)=CC=C1Cl
66504,NCGC00254015-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(\C=C\C)C=C1
66436,NCGC00258773-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(C)C=C1[N+]([O-])=O
66466,NCGC00259550-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(C=CC)C=C1
66497,NCGC00255505-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(OC)C(Cl)=C1
66184,NCGC00257857-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=C(O)C=C(CCC(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C=C2O)C=C1
66207,NCGC00259877-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=C(OC)C=C(C=C1)[C@@H]2CC(=O)C3=C(O2)C=C(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C=C3O
66475,NCGC00255063-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(CCC(C)=O)C=C1
66481,NCGC00255015-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(CO)C=C1
25941,NCGC00256763-01,0,0,0,0,0,0,0,0,0,0,0,0,CCC(=O)OCC1=CC=C(OC)C=C1
66482,NCGC00255016-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(COC(C)=O)C=C1
66490,NCGC00258683-01,0,0,0,0,0,1,0,0,0,0,0,0,COC1=CC=C(NC(C)=O)C=C1
66500,NCGC00258885-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(OC)C=C1
156972,NCGC00247336-02,0,0,0,0,0,0,0,0,0,0,0,0,[H][C@@]12CC[C@@H](O)[C@@H]3OC4=C(OC)C=CC5=C4[C@]13CCN(C)[C@@H]2C5
66385,NCGC00256016-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC(OC)=CC=C1
66161,NCGC00259533-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=C(C=CC=C1)[N+]([O-])=O
66161,NCGC00256425-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=C(C=CC=C1)[N+]([O-])=O
66179,NCGC00258832-01,1,0,0,0,0,0,0,1,0,0,0,0,COC1=C(NC(=O)CC(C)=O)C=CC=C1
66553,NCGC00256103-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=CC=C1OC
66580,NCGC00260512-01,1,0,0,0,0,0,0,0,0,0,0,0,COC1=NC(N)=NC2=C1NC=N2
26499,NCGC00256160-01,0,0,0,0,0,0,0,0,0,0,0,0,CCC(C)C1=NC=CN=C1OC
66492,NCGC00259389-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(NC2=CC=CC=C2)C(C)=C1
66941,NCGC00256187-01,0,0,0,0,0,0,0,0,0,0,0,0,COCC1=CC=C(COC)C=C1
27195,NCGC00259202-01,0,0,0,0,0,0,0,0,0,0,0,0,CCC(O)OCCCOC
67960,NCGC00256384-01,0,0,0,0,0,0,0,0,0,0,0,0,COCCl
67905,NCGC00259893-01,0,0,0,0,0,0,0,0,0,0,0,0,COCCO[Si](OCCOC)(OCCOC)C=C
67786,NCGC00257974-01,0,0,0,0,0,0,0,0,0,0,0,0,COCCOC
67882,NCGC00253963-01,0,0,0,0,0,0,0,0,0,0,0,0,COCCOCCOC
67889,NCGC00255633-01,0,0,0,0,0,0,0,0,0,0,0,0,COCCOCCOCCOCCOCCO
68221,NCGC00259148-01,0,0,0,0,0,0,0,0,0,0,0,0,COCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC
41576,NCGC00255003-01,0,0,0,0,0,0,0,1,0,0,0,0,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC
59767,NCGC00254871-01,0,0,0,0,0,0,0,0,0,0,0,0,CNC(=O)CSP(=O)(OC)OC
59768,NCGC00259795-01,0,0,0,0,0,0,0,0,0,0,0,0,CNC(=O)CSP(=S)(OC)OC
17132,NCGC00259261-01,0,0,0,0,0,0,0,0,0,0,0,0,CC(C)OP(C)(=O)OC(C)C
17132,NCGC00254262-01,0,0,0,0,0,0,0,0,0,0,0,0,CC(C)OP(C)(=O)OC(C)C
68737,NCGC00259643-01,0,0,0,0,0,0,0,0,0,0,0,0,COS(C)(=O)=O
68737,NCGC00253916-01,0,0,0,0,0,0,0,0,0,0,0,0,COS(C)(=O)=O
47794,NCGC00257560-01,0,0,0,0,0,0,0,0,0,0,0,0,CCOS(C)(=O)=O
88501,NCGC00257558-01,0,0,0,0,0,0,0,0,0,0,0,0,CSC1=CC=C(C=O)C=C1
88502,NCGC00256947-01,0,0,0,0,0,0,0,0,0,0,0,0,CSC1=CC=C(Cl)C=C1
88536,NCGC00256645-01,0,0,0,0,0,0,0,0,0,0,0,0,CSC1=NC=CN=C1
30241,NCGC00256235-01,0,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCCSC
120180,NCGC00254312-01,0,0,0,0,0,0,0,0,0,0,0,0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
120183,NCGC00256745-01,0,0,0,0,0,1,0,0,0,0,0,0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
154025,NCGC00254434-01,0,0,0,0,0,0,0,0,0,0,0,0,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
39972,NCGC00255908-01,0,0,0,0,0,0,0,0,0,0,0,0,CCOC(=O)C(F)(F)F
120212,NCGC00257939-01,0,0,0,0,0,0,0,0,0,0,0,0,FC(F)(F)C1=CC=CC(Cl)=C1
29368,NCGC00183012-01,0,0,0,0,0,0,0,0,0,0,0,0,CCCCCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(N)(=O)=O)C(F)(F)F
120208,NCGC00258996-01,0,0,0,0,0,0,0,0,0,0,0,0,FC(F)(F)C1=CC=C(Cl)C=C1
66568,NCGC00254912-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CN=C(OC)N2N=C(NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)N=C12
120213,NCGC00258507-01,0,0,0,0,0,0,0,0,0,0,0,0,FC(F)(F)C1=CC=CC=C1
120214,NCGC00258305-01,0,0,0,0,0,0,0,0,0,0,0,0,FC(F)(F)C1=CC=CC=C1Cl
157993,NCGC00260242-01,0,0,0,0,0,0,0,0,0,0,0,0,[O-]S(=O)(=O)C(F)(F)F.CCCC[N+]1=CC=CC=C1
120477,NCGC00257136-01,0,0,0,0,0,0,0,0,0,0,0,0,FC1=CC=C(Br)C=C1
24698,NCGC00183857-01,0,0,0,0,0,0,0,0,0,0,0,0,CC1CN(CCN1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=CC=C(F)C=C4F)C(O)=O
120462,NCGC00256205-01,0,0,0,0,0,0,0,0,0,0,0,0,FC1=C(Br)C=C(C=O)C=C1
7129,NCGC00254192-01,0,0,0,0,0,0,0,0,0,0,0,0,CC(=O)C1=CC2=C(OC(C)(C)[C@H](O)[C@H]2NC(=O)C3=CC=C(F)C=C3)C=C1
158075,NCGC00260370-01,0,0,0,0,0,0,0,0,0,0,0,0,[O-][N+](=O)C1=CC=C(F)C(Cl)=C1
153335,NCGC00260461-01,0,0,0,0,0,0,0,0,0,0,0,0,OC1=C(F)C=CC=C1
120512,NCGC00260458-01,0,0,0,0,0,0,0,0,0,0,0,0,FC1=CC=CC=C1C2=CC=CC=C2
66585,NCGC00255762-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=NC=C(F)C2=NC(=NN12)S(=O)(=O)NC3=C(F)C=CC=C3F
121044,NCGC00255744-01,0,0,0,0,0,0,0,0,0,0,0,0,I.I.NCCN
158059,NCGC00258637-01,0,0,0,0,0,0,0,0,0,0,0,0,[O-][N+](=O)C1=CC(I)=CC=C1
158635,NCGC00258101-01,0,0,0,0,0,0,0,0,0,0,0,0,[S-]C#N.CCN1C=C[N+](C)=C1
3856,NCGC00258398-01,0,0,0,0,0,0,0,1,0,0,0,0,C=C(CCC#N)C#N
13785,NCGC00257016-01,0,0,0,0,0,0,0,0,0,0,0,0,CC(C)(O)C#N
153218,NCGC00257931-01,0,0,0,0,0,0,0,0,0,0,0,0,OC1(CCCCC1)C#N
116325,NCGC00254695-01,0,0,0,0,0,0,0,0,0,0,0,0,ClC1=CC=CC(Cl)=C1C#N
120504,NCGC00256626-01,0,0,0,0,0,0,0,0,0,0,0,0,FC1=CC=CC(F)=C1C#N
29488,NCGC00258675-01,0,0,0,0,0,0,0,0,0,0,1,0,CCCCCCC1=CC=C(C=C1)C2=CC=C(C=C2)C#N
116275,NCGC00256042-01,0,0,0,0,0,0,0,0,0,0,0,0,ClC1=CC=C(C=C1)C#N
121882,NCGC00259025-01,0,0,0,0,0,0,0,0,0,0,0,0,N#CC1=CC(=CC=C1)C#N
121882,NCGC00257068-01,0,0,0,0,0,0,0,0,0,0,0,0,N#CC1=CC(=CC=C1)C#N
121891,NCGC00256474-01,0,0,0,0,0,0,0,0,0,0,0,0,N#CC1=NC=CC=C1
121888,NCGC00254450-01,1,0,0,0,0,0,0,0,0,0,0,0,N#CC1=CN=CC=C1
121887,NCGC00254647-01,0,0,0,0,0,0,0,0,0,0,0,0,N#CC1=CC=NC=C1
121672,NCGC00256658-01,0,0,0,0,0,0,0,0,0,0,0,0,N#CC1(CCCCC1)N=NC2(CCCCC2)C#N
152633,NCGC00259194-01,0,0,0,0,0,0,0,0,0,0,0,0,OC(=O)CC#N
62234,NCGC00258492-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)CC#N
41484,NCGC00257988-01,0,0,0,0,0,0,0,0,0,0,0,0,CCOC(=O)CC#N
121966,NCGC00258189-01,0,0,0,0,0,0,0,0,0,0,0,0,N#CCCC#N
121987,NCGC00259732-01,0,0,0,0,0,0,0,0,0,0,0,0,N#CCCCCC#N
121987,NCGC00254080-01,0,0,0,0,0,0,0,0,0,0,0,0,N#CCCCCC#N
122103,NCGC00254674-01,0,0,0,0,0,0,0,0,0,0,0,0,N#CCCNCCC#N
66954,NCGC00257764-01,0,0,0,0,0,0,0,0,0,0,0,0,COCCC#N
125090,NCGC00255348-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1
157181,NCGC00260375-01,0,0,0,0,0,0,0,0,0,0,0,0,[H][C@](N)(CC)C1=CC=CC=C1
123750,NCGC00258440-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=N)N[N+]([O-])=O
123738,NCGC00256355-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=N)NC#N
123754,NCGC00258201-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=N)S(O)=O
3128,NCGC00255520-01,0,0,0,0,0,0,0,0,0,0,0,0,C1CC[C@H](NC1)C2=CC=CN=C2
123949,NCGC00258175-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=O)C1=CC=CC=C1
123954,NCGC00257784-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=O)C1=CC=NC=C1
37804,NCGC00259700-01,0,0,0,0,0,0,0,0,0,0,0,0,CCN(N=O)C(N)=O
124283,NCGC00259822-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=O)N1C2=CC=CC=C2C=CC3=C1C=CC=C3
124283,NCGC00253982-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=O)N1C2=CC=CC=C2C=CC3=C1C=CC=C3
124326,NCGC00259712-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=O)NC(N)=O
124326,NCGC00257088-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=O)NC(N)=O
31742,NCGC00259564-01,0,0,0,0,0,0,0,0,0,0,0,0,CCCCNC(N)=O
65864,NCGC00255205-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(N)=O
46895,NCGC00259310-01,0,0,0,0,0,0,0,0,0,0,0,0,CCOC(N)=O
124400,NCGC00255275-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1
124755,NCGC00258452-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=S)NCC=C
124778,NCGC00259904-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=S)NNC(N)=S
124778,NCGC00256544-01,0,0,0,0,0,0,0,0,0,0,0,0,NC(=S)NNC(N)=S
125513,NCGC00259491-01,0,0,0,0,0,0,0,0,0,0,0,0,NC=O
125513,NCGC00256321-01,0,0,0,0,0,0,0,0,0,0,0,0,NC=O
125339,NCGC00257009-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1=NC(=O)N(C=C1)[C@H]2CS[C@@H](CO)O2
66435,NCGC00259456-01,1,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(C)C=C1N
66435,NCGC00254113-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=C(C)C=C1N
125212,NCGC00255768-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1=CC(=CC(N)=C1)C(O)=O
125217,NCGC00256123-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O
22129,NCGC00256599-01,0,0,0,0,0,0,0,0,0,0,0,0,CC1=C(Cl)C=C(N)C=C1
125230,NCGC00259786-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1=CC(Cl)=CC=C1
22756,NCGC00257108-01,0,0,0,0,0,0,0,0,0,0,0,0,CC1=CC=C(N)C(=C1)S(O)(=O)=O
125255,NCGC00258899-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(N)C=C2
31614,NCGC00255295-01,0,0,0,0,0,0,0,0,0,0,0,0,CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1
20295,NCGC00256192-01,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)CC2=C(O1)C(N)=CC=C2
125297,NCGC00257899-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1=CC=CC=C1
125495,NCGC00253922-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1CCCCC1
61765,NCGC00254347-01,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C1=C(N)C=CC=C1
14063,NCGC00258124-01,0,0,0,0,0,0,0,0,0,0,0,0,CC(C)=CCCC(C)(OC(=O)C1=CC=CC=C1N)C=C
40579,NCGC00259568-01,0,0,0,0,0,0,0,0,0,0,0,0,CCOC(=O)C1=C(N)C=CC=C1
125502,NCGC00257130-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1CCCCC1N
66550,NCGC00259011-01,0,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=CC=C1N
66550,NCGC00254164-01,1,0,0,0,0,0,0,0,0,0,0,0,COC1=CC=CC=C1N
125312,NCGC00257364-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1=CN=CC=C1
125305,NCGC00258347-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1=CC=NC=C1
125360,NCGC00255005-01,0,0,0,0,0,0,0,0,0,0,0,0,NC1=NC(Cl)=NC(N)=N1
125398,NCGC00259498-01,1,0,0,0,0,0,0,0,0,0,0,0,NC1=NC2=CC=CC=C2N1
58545,NCGC00260497-01,0,0,0,0,0,0,0,0,0,0,0,0,CN1C=NC2=NC=NC(N)=C12
157281,NCGC00183016-01,0,0,0,0,0,0,0,0,0,0,0,0,[H][C@]12SCC(CN3N=NC(C)=N3)=C(N1C(=O)[C@@]2([H])NC(=O)C(=N\OC)\C4=CSC(N)=N4)C(O)=O
20228,NCGC00257083-01,0,0,0,0,0,0,0,0,0,0,0,0,CC1(C)CC(N)CC(C)(CN)C1
125550,NCGC00255073-01,0,0,0,0,0,0,0,0,0,0,0,0,NCC1CCCC(CN)C1
125543,NCGC00257445-01,0,0,0,0,0,0,0,0,0,0,0,0,NCC1=CC(CN)=CC=C1
125545,NCGC00254835-01,0,0,0,0,0,0,0,0,0,0,0,0,NCC1=CC=CC=C1
125547,NCGC00255800-01,0,0,0,0,0,0,0,0,0,0,0,0,NCC1=CN=CC=C1
125596,NCGC00259637-01,0,0,0,0,0,0,0,0,0,0,0,0,NCCCCCCN
125597,NCGC00257600-01,0,0,0,0,0,0,0,0,0,0,0,0,NCCCCCCNCCCCCCN
125628,NCGC00255491-01,0,0,0,0,0,0,0,0,0,0,0,0,NCCCN1CCOCC1
66976,NCGC00258802-01,0,0,0,0,0,0,0,0,0,0,0,0,COCCCN
125663,NCGC00255785-01,0,0,0,0,0,0,0,0,0,0,0,0,NCCN1CCOCC1
125674,NCGC00257763-01,0,0,0,0,0,0,0,0,0,0,0,0,NCCNCCO
125682,NCGC00258839-01,0,0,0,0,0,0,0,0,0,0,0,0,NCCOCCO
125682,NCGC00257067-01,0,0,0,0,0,0,0,0,0,0,0,0,NCCOCCO
125738,NCGC00259442-01,0,0,0,0,0,0,0,0,0,0,0,0,NN1C=NN=C1
125738,NCGC00254186-01,0,0,0,0,0,0,0,0,0,0,0,0,NN1C=NN=C1
68692,NCGC00259799-01,0,0,0,0,0,0,0,0,0,0,0,0,COP(N)(=O)SC
68692,NCGC00254646-01,0,0,0,0,0,0,0,0,0,0,0,0,COP(N)(=O)SC
23732,NCGC00256884-01,0,0,0,0,0,0,0,0,0,0,0,0,CC1CC2=C(C=CC=C2)N1NC(=O)C3=CC(=C(Cl)C=C3)S(N)(=O)=O
125912,NCGC00259762-01,0,0,0,0,0,0,0,0,0,0,0,0,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O
125912,NCGC00256523-01,0,0,0,0,0,0,0,0,0,0,0,0,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O
125921,NCGC00258525-01,0,0,0,0,0,0,0,0,0,0,0,0,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=CNS2(=O)=O
125925,NCGC00254017-01,0,0,0,0,0,0,0,0,0,0,0,0,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl
